id,date,title,vol,iss,prev_id,next_id,restricted
sim_notes-and-queries_1852-04-24_5_130,1852-04-24,Notes and Queries  1852-04-24: Vol 5 Iss 130,5,130,sim_notes-and-queries_1852-04-17_5_129,sim_notes-and-queries_1852-05-01_5_131,
sim_notes-and-queries_1852-05-01_5_131,1852-05-01,Notes and Queries  1852-05-01: Vol 5 Iss 131,5,131,sim_notes-and-queries_1852-04-24_5_130,sim_notes-and-queries_1852-05-08_5_132,
sim_notes-and-queries_1852-05-08_5_132,1852-05-08,Notes and Queries  1852-05-08: Vol 5 Iss 132,5,132,sim_notes-and-queries_1852-05-01_5_131,sim_notes-and-queries_1852-05-15_5_133,
sim_notes-and-queries_1852-05-15_5_133,1852-05-15,Notes and Queries  1852-05-15: Vol 5 Iss 133,5,133,sim_notes-and-queries_1852-05-08_5_132,sim_notes-and-queries_1852-05-22_5_134,
sim_notes-and-queries_1852-05-22_5_134,1852-05-22,Notes and Queries  1852-05-22: Vol 5 Iss 134,5,134,sim_notes-and-queries_1852-05-15_5_133,sim_notes-and-queries_1852-05-29_5_135,
sim_notes-and-queries_1852-05-29_5_135,1852-05-29,Notes and Queries  1852-05-29: Vol 5 Iss 135,5,135,sim_notes-and-queries_1852-05-22_5_134,sim_notes-and-queries_1852-06-05_5_136,
sim_notes-and-queries_1852-06-05_5_136,1852-06-05,Notes and Queries  1852-06-05: Vol 5 Iss 136,5,136,sim_notes-and-queries_1852-05-29_5_135,sim_notes-and-queries_1852-06-12_5_137,
sim_notes-and-queries_1852-06-12_5_137,1852-06-12,Notes and Queries  1852-06-12: Vol 5 Iss 137,5,137,sim_notes-and-queries_1852-06-05_5_136,sim_notes-and-queries_1852-06-19_5_138,
sim_notes-and-queries_1852-06-19_5_138,1852-06-19,Notes and Queries  1852-06-19: Vol 5 Iss 138,5,138,sim_notes-and-queries_1852-06-12_5_137,sim_notes-and-queries_1852-06-26_5_139,
sim_notes-and-queries_1852-06-26_5_139,1852-06-26,Notes and Queries  1852-06-26: Vol 5 Iss 139,5,139,sim_notes-and-queries_1852-06-19_5_138,sim_notes-and-queries_1852_6_index,
sim_notes-and-queries_1852-07-03_6_140,1852-07-03,Notes and Queries  1852-07-03: Vol 6 Iss 140,6,140,sim_notes-and-queries_1852_6_index,sim_notes-and-queries_1852-07-10_6_141,
sim_notes-and-queries_1852-07-10_6_141,1852-07-10,Notes and Queries  1852-07-10: Vol 6 Iss 141,6,141,sim_notes-and-queries_1852-07-03_6_140,sim_notes-and-queries_1852-07-17_6_142,
sim_notes-and-queries_1852-07-17_6_142,1852-07-17,Notes and Queries  1852-07-17: Vol 6 Iss 142,6,142,sim_notes-and-queries_1852-07-10_6_141,sim_notes-and-queries_1852-07-24_6_143,
sim_notes-and-queries_1852-07-24_6_143,1852-07-24,Notes and Queries  1852-07-24: Vol 6 Iss 143,6,143,sim_notes-and-queries_1852-07-17_6_142,sim_notes-and-queries_1852-07-31_6_144,
sim_notes-and-queries_1852-07-31_6_144,1852-07-31,Notes and Queries  1852-07-31: Vol 6 Iss 144,6,144,sim_notes-and-queries_1852-07-24_6_143,sim_notes-and-queries_1852-08-07_6_145,
sim_notes-and-queries_1852-08-07_6_145,1852-08-07,Notes and Queries  1852-08-07: Vol 6 Iss 145,6,145,sim_notes-and-queries_1852-07-31_6_144,sim_notes-and-queries_1852-08-14_6_146,
sim_notes-and-queries_1852-08-14_6_146,1852-08-14,Notes and Queries  1852-08-14: Vol 6 Iss 146,6,146,sim_notes-and-queries_1852-08-07_6_145,sim_notes-and-queries_1852-08-21_6_147,
sim_notes-and-queries_1852-08-21_6_147,1852-08-21,Notes and Queries  1852-08-21: Vol 6 Iss 147,6,147,sim_notes-and-queries_1852-08-14_6_146,sim_notes-and-queries_1852-08-28_6_148,
sim_notes-and-queries_1852-08-28_6_148,1852-08-28,Notes and Queries  1852-08-28: Vol 6 Iss 148,6,148,sim_notes-and-queries_1852-08-21_6_147,sim_notes-and-queries_1852-09-04_6_149,
sim_notes-and-queries_1852-09-04_6_149,1852-09-04,Notes and Queries  1852-09-04: Vol 6 Iss 149,6,149,sim_notes-and-queries_1852-08-28_6_148,sim_notes-and-queries_1852-09-11_6_150,
sim_notes-and-queries_1852-09-11_6_150,1852-09-11,Notes and Queries  1852-09-11: Vol 6 Iss 150,6,150,sim_notes-and-queries_1852-09-04_6_149,sim_notes-and-queries_1852-09-18_6_151,
sim_notes-and-queries_1852-09-18_6_151,1852-09-18,Notes and Queries  1852-09-18: Vol 6 Iss 151,6,151,sim_notes-and-queries_1852-09-11_6_150,sim_notes-and-queries_1852-09-25_6_152,
sim_notes-and-queries_1852-09-25_6_152,1852-09-25,Notes and Queries  1852-09-25: Vol 6 Iss 152,6,152,sim_notes-and-queries_1852-09-18_6_151,sim_notes-and-queries_1852-10-02_6_153,
sim_notes-and-queries_1852-10-02_6_153,1852-10-02,Notes and Queries  1852-10-02: Vol 6 Iss 153,6,153,sim_notes-and-queries_1852-09-25_6_152,sim_notes-and-queries_1852-10-09_6_154,
sim_notes-and-queries_1852-10-09_6_154,1852-10-09,Notes and Queries  1852-10-09: Vol 6 Iss 154,6,154,sim_notes-and-queries_1852-10-02_6_153,sim_notes-and-queries_1852-10-16_6_155,
sim_notes-and-queries_1852-10-16_6_155,1852-10-16,Notes and Queries  1852-10-16: Vol 6 Iss 155,6,155,sim_notes-and-queries_1852-10-09_6_154,sim_notes-and-queries_1852-10-23_6_156,
sim_notes-and-queries_1852-10-23_6_156,1852-10-23,Notes and Queries  1852-10-23: Vol 6 Iss 156,6,156,sim_notes-and-queries_1852-10-16_6_155,sim_notes-and-queries_1852-10-30_6_157,
sim_notes-and-queries_1852-10-30_6_157,1852-10-30,Notes and Queries  1852-10-30: Vol 6 Iss 157,6,157,sim_notes-and-queries_1852-10-23_6_156,sim_notes-and-queries_1852-11-06_6_158,
sim_notes-and-queries_1852-11-06_6_158,1852-11-06,Notes and Queries  1852-11-06: Vol 6 Iss 158,6,158,sim_notes-and-queries_1852-10-30_6_157,sim_notes-and-queries_1852-11-13_6_159,
sim_notes-and-queries_1852-11-13_6_159,1852-11-13,Notes and Queries  1852-11-13: Vol 6 Iss 159,6,159,sim_notes-and-queries_1852-11-06_6_158,sim_notes-and-queries_1852-11-20_6_160,
sim_notes-and-queries_1852-11-20_6_160,1852-11-20,Notes and Queries  1852-11-20: Vol 6 Iss 160,6,160,sim_notes-and-queries_1852-11-13_6_159,sim_notes-and-queries_1852-11-27_6_161,
sim_notes-and-queries_1852-11-27_6_161,1852-11-27,Notes and Queries  1852-11-27: Vol 6 Iss 161,6,161,sim_notes-and-queries_1852-11-20_6_160,sim_notes-and-queries_1852-12-04_6_162,
sim_notes-and-queries_1852-12-04_6_162,1852-12-04,Notes and Queries  1852-12-04: Vol 6 Iss 162,6,162,sim_notes-and-queries_1852-11-27_6_161,sim_notes-and-queries_1852-12-11_6_163,
sim_notes-and-queries_1852-12-11_6_163,1852-12-11,Notes and Queries  1852-12-11: Vol 6 Iss 163,6,163,sim_notes-and-queries_1852-12-04_6_162,sim_notes-and-queries_1852-12-18_6_164,
sim_notes-and-queries_1852-12-18_6_164,1852-12-18,Notes and Queries  1852-12-18: Vol 6 Iss 164,6,164,sim_notes-and-queries_1852-12-11_6_163,sim_notes-and-queries_1852-12-25_6_165,
sim_notes-and-queries_1852-12-25_6_165,1852-12-25,Notes and Queries  1852-12-25: Vol 6 Iss 165,6,165,sim_notes-and-queries_1852-12-18_6_164,sim_notes-and-queries_1853_7_index,
sim_notes-and-queries_1852_5_index,1852,Notes and Queries  1852: Vol 5 Index,5,Index,sim_notes-and-queries_1851-12-27_4_113,sim_notes-and-queries_1852-01-03_5_114,
sim_notes-and-queries_1852_6_index,1852,Notes and Queries  1852: Vol 6 Index,6,Index,sim_notes-and-queries_1852-06-26_5_139,sim_notes-and-queries_1852-07-03_6_140,
sim_notes-and-queries_1853-01-01_7_166,1853-01-01,Notes and Queries  1853-01-01: Vol 7 Iss 166,7,166,sim_notes-and-queries_1853_7_index,sim_notes-and-queries_1853-01-08_7_167,
sim_notes-and-queries_1853-01-08_7_167,1853-01-08,Notes and Queries  1853-01-08: Vol 7 Iss 167,7,167,sim_notes-and-queries_1853-01-01_7_166,sim_notes-and-queries_1853-01-15_7_168,
sim_notes-and-queries_1853-01-15_7_168,1853-01-15,Notes and Queries  1853-01-15: Vol 7 Iss 168,7,168,sim_notes-and-queries_1853-01-08_7_167,sim_notes-and-queries_1853-01-22_7_169,
sim_notes-and-queries_1853-01-22_7_169,1853-01-22,Notes and Queries  1853-01-22: Vol 7 Iss 169,7,169,sim_notes-and-queries_1853-01-15_7_168,sim_notes-and-queries_1853-01-29_7_170,
sim_notes-and-queries_1853-01-29_7_170,1853-01-29,Notes and Queries  1853-01-29: Vol 7 Iss 170,7,170,sim_notes-and-queries_1853-01-22_7_169,sim_notes-and-queries_1853-02-05_7_171,
sim_notes-and-queries_1853-02-05_7_171,1853-02-05,Notes and Queries  1853-02-05: Vol 7 Iss 171,7,171,sim_notes-and-queries_1853-01-29_7_170,sim_notes-and-queries_1853-02-12_7_172,
sim_notes-and-queries_1853-02-12_7_172,1853-02-12,Notes and Queries  1853-02-12: Vol 7 Iss 172,7,172,sim_notes-and-queries_1853-02-05_7_171,sim_notes-and-queries_1853-02-19_7_173,
sim_notes-and-queries_1853-02-19_7_173,1853-02-19,Notes and Queries  1853-02-19: Vol 7 Iss 173,7,173,sim_notes-and-queries_1853-02-12_7_172,sim_notes-and-queries_1853-02-26_7_174,
sim_notes-and-queries_1853-02-26_7_174,1853-02-26,Notes and Queries  1853-02-26: Vol 7 Iss 174,7,174,sim_notes-and-queries_1853-02-19_7_173,sim_notes-and-queries_1853-03-05_7_175,
sim_notes-and-queries_1853-03-05_7_175,1853-03-05,Notes and Queries  1853-03-05: Vol 7 Iss 175,7,175,sim_notes-and-queries_1853-02-26_7_174,sim_notes-and-queries_1853-03-12_7_176,
sim_notes-and-queries_1853-03-12_7_176,1853-03-12,Notes and Queries  1853-03-12: Vol 7 Iss 176,7,176,sim_notes-and-queries_1853-03-05_7_175,sim_notes-and-queries_1853-03-19_7_177,
sim_notes-and-queries_1853-03-19_7_177,1853-03-19,Notes and Queries  1853-03-19: Vol 7 Iss 177,7,177,sim_notes-and-queries_1853-03-12_7_176,sim_notes-and-queries_1853-03-26_7_178,
sim_notes-and-queries_1853-03-26_7_178,1853-03-26,Notes and Queries  1853-03-26: Vol 7 Iss 178,7,178,sim_notes-and-queries_1853-03-19_7_177,sim_notes-and-queries_1853-04-02_7_179,
sim_notes-and-queries_1853-04-02_7_179,1853-04-02,Notes and Queries  1853-04-02: Vol 7 Iss 179,7,179,sim_notes-and-queries_1853-03-26_7_178,sim_notes-and-queries_1853-04-09_7_180,
sim_notes-and-queries_1853-04-09_7_180,1853-04-09,Notes and Queries  1853-04-09: Vol 7 Iss 180,7,180,sim_notes-and-queries_1853-04-02_7_179,sim_notes-and-queries_1853-04-16_7_181,
sim_notes-and-queries_1853-04-16_7_181,1853-04-16,Notes and Queries  1853-04-16: Vol 7 Iss 181,7,181,sim_notes-and-queries_1853-04-09_7_180,sim_notes-and-queries_1853-04-23_7_182,
sim_notes-and-queries_1853-04-23_7_182,1853-04-23,Notes and Queries  1853-04-23: Vol 7 Iss 182,7,182,sim_notes-and-queries_1853-04-16_7_181,sim_notes-and-queries_1853-04-30_7_183,
sim_notes-and-queries_1853-04-30_7_183,1853-04-30,Notes and Queries  1853-04-30: Vol 7 Iss 183,7,183,sim_notes-and-queries_1853-04-23_7_182,sim_notes-and-queries_1853-05-07_7_184,
sim_notes-and-queries_1853-05-07_7_184,1853-05-07,Notes and Queries  1853-05-07: Vol 7 Iss 184,7,184,sim_notes-and-queries_1853-04-30_7_183,sim_notes-and-queries_1853-05-14_7_185,
sim_notes-and-queries_1853-05-14_7_185,1853-05-14,Notes and Queries  1853-05-14: Vol 7 Iss 185,7,185,sim_notes-and-queries_1853-05-07_7_184,sim_notes-and-queries_1853-05-21_7_186,
sim_notes-and-queries_1853-05-21_7_186,1853-05-21,Notes and Queries  1853-05-21: Vol 7 Iss 186,7,186,sim_notes-and-queries_1853-05-14_7_185,sim_notes-and-queries_1853-05-28_7_187,
sim_notes-and-queries_1853-05-28_7_187,1853-05-28,Notes and Queries  1853-05-28: Vol 7 Iss 187,7,187,sim_notes-and-queries_1853-05-21_7_186,sim_notes-and-queries_1853-06-04_7_188,
sim_notes-and-queries_1853-06-04_7_188,1853-06-04,Notes and Queries  1853-06-04: Vol 7 Iss 188,7,188,sim_notes-and-queries_1853-05-28_7_187,sim_notes-and-queries_1853-06-11_7_189,
sim_notes-and-queries_1853-06-11_7_189,1853-06-11,Notes and Queries  1853-06-11: Vol 7 Iss 189,7,189,sim_notes-and-queries_1853-06-04_7_188,sim_notes-and-queries_1853-06-18_7_190,
sim_notes-and-queries_1853-06-18_7_190,1853-06-18,Notes and Queries  1853-06-18: Vol 7 Iss 190,7,190,sim_notes-and-queries_1853-06-11_7_189,sim_notes-and-queries_1853-06-25_7_191,
sim_notes-and-queries_1853-06-25_7_191,1853-06-25,Notes and Queries  1853-06-25: Vol 7 Iss 191,7,191,sim_notes-and-queries_1853-06-18_7_190,sim_notes-and-queries_1853_8_index,
sim_notes-and-queries_1853-07-02_8_192,1853-07-02,Notes and Queries  1853-07-02: Vol 8 Iss 192,8,192,sim_notes-and-queries_1853_8_index,sim_notes-and-queries_1853-07-09_8_193,
sim_notes-and-queries_1853-07-06_12_288,1853-07-06,Notes and Queries  1853-07-06: Vol 12 Iss 288,12,288,sim_notes-and-queries_1861_12_index,sim_notes-and-queries_1853-07-13_12_289,
sim_notes-and-queries_1853-07-09_8_193,1853-07-09,Notes and Queries  1853-07-09: Vol 8 Iss 193,8,193,sim_notes-and-queries_1853-07-02_8_192,sim_notes-and-queries_1853-07-16_8_194,
sim_notes-and-queries_1853-07-13_12_289,1853-07-13,Notes and Queries  1853-07-13: Vol 12 Iss 289,12,289,sim_notes-and-queries_1853-07-06_12_288,sim_notes-and-queries_1853-07-20_12_290,
sim_notes-and-queries_1853-07-16_8_194,1853-07-16,Notes and Queries  1853-07-16: Vol 8 Iss 194,8,194,sim_notes-and-queries_1853-07-09_8_193,sim_notes-and-queries_1853-07-23_8_195,
sim_notes-and-queries_1853-07-20_12_290,1853-07-20,Notes and Queries  1853-07-20: Vol 12 Iss 290,12,290,sim_notes-and-queries_1853-07-13_12_289,sim_notes-and-queries_1853-07-27_12_291,
sim_notes-and-queries_1853-07-23_8_195,1853-07-23,Notes and Queries  1853-07-23: Vol 8 Iss 195,8,195,sim_notes-and-queries_1853-07-16_8_194,sim_notes-and-queries_1853-07-30_8_196,
sim_notes-and-queries_1853-07-27_12_291,1853-07-27,Notes and Queries  1853-07-27: Vol 12 Iss 291,12,291,sim_notes-and-queries_1853-07-20_12_290,sim_notes-and-queries_1853-08-03_12_292,
sim_notes-and-queries_1853-07-30_8_196,1853-07-30,Notes and Queries  1853-07-30: Vol 8 Iss 196,8,196,sim_notes-and-queries_1853-07-23_8_195,sim_notes-and-queries_1853-08-06_8_197,
sim_notes-and-queries_1853-08-03_12_292,1853-08-03,Notes and Queries  1853-08-03: Vol 12 Iss 292,12,292,sim_notes-and-queries_1853-07-27_12_291,sim_notes-and-queries_1853-08-10_12_293,
sim_notes-and-queries_1853-08-06_8_197,1853-08-06,Notes and Queries  1853-08-06: Vol 8 Iss 197,8,197,sim_notes-and-queries_1853-07-30_8_196,sim_notes-and-queries_1853-08-13_8_198,
sim_notes-and-queries_1853-08-10_12_293,1853-08-10,Notes and Queries  1853-08-10: Vol 12 Iss 293,12,293,sim_notes-and-queries_1853-08-03_12_292,sim_notes-and-queries_1853-08-17_12_294,
sim_notes-and-queries_1853-08-13_8_198,1853-08-13,Notes and Queries  1853-08-13: Vol 8 Iss 198,8,198,sim_notes-and-queries_1853-08-06_8_197,sim_notes-and-queries_1853-08-20_8_199,
sim_notes-and-queries_1853-08-17_12_294,1853-08-17,Notes and Queries  1853-08-17: Vol 12 Iss 294,12,294,sim_notes-and-queries_1853-08-10_12_293,sim_notes-and-queries_1853-08-24_12_295,
sim_notes-and-queries_1853-08-20_8_199,1853-08-20,Notes and Queries  1853-08-20: Vol 8 Iss 199,8,199,sim_notes-and-queries_1853-08-13_8_198,sim_notes-and-queries_1853-08-27_8_200,
sim_notes-and-queries_1853-08-24_12_295,1853-08-24,Notes and Queries  1853-08-24: Vol 12 Iss 295,12,295,sim_notes-and-queries_1853-08-17_12_294,sim_notes-and-queries_1853-08-31_12_296,
sim_notes-and-queries_1853-08-27_8_200,1853-08-27,Notes and Queries  1853-08-27: Vol 8 Iss 200,8,200,sim_notes-and-queries_1853-08-20_8_199,sim_notes-and-queries_1853-09-03_8_201,
sim_notes-and-queries_1853-08-31_12_296,1853-08-31,Notes and Queries  1853-08-31: Vol 12 Iss 296,12,296,sim_notes-and-queries_1853-08-24_12_295,sim_notes-and-queries_1853-09-07_12_297,
sim_notes-and-queries_1853-09-03_8_201,1853-09-03,Notes and Queries  1853-09-03: Vol 8 Iss 201,8,201,sim_notes-and-queries_1853-08-27_8_200,sim_notes-and-queries_1853-09-10_8_202,
sim_notes-and-queries_1853-09-07_12_297,1853-09-07,Notes and Queries  1853-09-07: Vol 12 Iss 297,12,297,sim_notes-and-queries_1853-08-31_12_296,sim_notes-and-queries_1853-09-14_12_298,
sim_notes-and-queries_1853-09-10_8_202,1853-09-10,Notes and Queries  1853-09-10: Vol 8 Iss 202,8,202,sim_notes-and-queries_1853-09-03_8_201,sim_notes-and-queries_1853-09-17_8_203,
sim_notes-and-queries_1853-09-14_12_298,1853-09-14,Notes and Queries  1853-09-14: Vol 12 Iss 298,12,298,sim_notes-and-queries_1853-09-07_12_297,sim_notes-and-queries_1853-09-21_12_299,
sim_notes-and-queries_1853-09-17_8_203,1853-09-17,Notes and Queries  1853-09-17: Vol 8 Iss 203,8,203,sim_notes-and-queries_1853-09-10_8_202,sim_notes-and-queries_1853-09-24_8_204,
sim_notes-and-queries_1853-09-21_12_299,1853-09-21,Notes and Queries  1853-09-21: Vol 12 Iss 299,12,299,sim_notes-and-queries_1853-09-14_12_298,sim_notes-and-queries_1853-09-28_12_300,
sim_notes-and-queries_1853-09-24_8_204,1853-09-24,Notes and Queries  1853-09-24: Vol 8 Iss 204,8,204,sim_notes-and-queries_1853-09-17_8_203,sim_notes-and-queries_1853-10-01_8_205,
sim_notes-and-queries_1853-09-28_12_300,1853-09-28,Notes and Queries  1853-09-28: Vol 12 Iss 300,12,300,sim_notes-and-queries_1853-09-21_12_299,sim_notes-and-queries_1853-10-05_12_301,
sim_notes-and-queries_1853-10-01_8_205,1853-10-01,Notes and Queries  1853-10-01: Vol 8 Iss 205,8,205,sim_notes-and-queries_1853-09-24_8_204,sim_notes-and-queries_1853-10-08_8_206,
sim_notes-and-queries_1853-10-05_12_301,1853-10-05,Notes and Queries  1853-10-05: Vol 12 Iss 301,12,301,sim_notes-and-queries_1853-09-28_12_300,sim_notes-and-queries_1853-10-12_12_302,
sim_notes-and-queries_1853-10-08_8_206,1853-10-08,Notes and Queries  1853-10-08: Vol 8 Iss 206,8,206,sim_notes-and-queries_1853-10-01_8_205,sim_notes-and-queries_1853-10-15_8_207,
sim_notes-and-queries_1853-10-12_12_302,1853-10-12,Notes and Queries  1853-10-12: Vol 12 Iss 302,12,302,sim_notes-and-queries_1853-10-05_12_301,sim_notes-and-queries_1853-10-19_12_303,
sim_notes-and-queries_1853-10-15_8_207,1853-10-15,Notes and Queries  1853-10-15: Vol 8 Iss 207,8,207,sim_notes-and-queries_1853-10-08_8_206,sim_notes-and-queries_1853-10-22_8_208,
sim_notes-and-queries_1853-10-19_12_303,1853-10-19,Notes and Queries  1853-10-19: Vol 12 Iss 303,12,303,sim_notes-and-queries_1853-10-12_12_302,sim_notes-and-queries_1853-10-26_12_304,
sim_notes-and-queries_1853-10-22_8_208,1853-10-22,Notes and Queries  1853-10-22: Vol 8 Iss 208,8,208,sim_notes-and-queries_1853-10-15_8_207,sim_notes-and-queries_1853-10-29_8_209,
sim_notes-and-queries_1853-10-26_12_304,1853-10-26,Notes and Queries  1853-10-26: Vol 12 Iss 304,12,304,sim_notes-and-queries_1853-10-19_12_303,sim_notes-and-queries_1853-11-02_12_305,
sim_notes-and-queries_1853-10-29_8_209,1853-10-29,Notes and Queries  1853-10-29: Vol 8 Iss 209,8,209,sim_notes-and-queries_1853-10-22_8_208,sim_notes-and-queries_1853-11-05_8_210,
sim_notes-and-queries_1853-11-02_12_305,1853-11-02,Notes and Queries  1853-11-02: Vol 12 Iss 305,12,305,sim_notes-and-queries_1853-10-26_12_304,sim_notes-and-queries_1853-11-09_12_306,
sim_notes-and-queries_1853-11-05_8_210,1853-11-05,Notes and Queries  1853-11-05: Vol 8 Iss 210,8,210,sim_notes-and-queries_1853-10-29_8_209,sim_notes-and-queries_1853-11-12_8_211,
sim_notes-and-queries_1853-11-09_12_306,1853-11-09,Notes and Queries  1853-11-09: Vol 12 Iss 306,12,306,sim_notes-and-queries_1853-11-02_12_305,sim_notes-and-queries_1853-11-16_12_307,
sim_notes-and-queries_1853-11-12_8_211,1853-11-12,Notes and Queries  1853-11-12: Vol 8 Iss 211,8,211,sim_notes-and-queries_1853-11-05_8_210,sim_notes-and-queries_1853-11-19_8_212,
sim_notes-and-queries_1853-11-16_12_307,1853-11-16,Notes and Queries  1853-11-16: Vol 12 Iss 307,12,307,sim_notes-and-queries_1853-11-09_12_306,sim_notes-and-queries_1853-11-23_12_308,
sim_notes-and-queries_1853-11-19_8_212,1853-11-19,Notes and Queries  1853-11-19: Vol 8 Iss 212,8,212,sim_notes-and-queries_1853-11-12_8_211,sim_notes-and-queries_1853-11-26_8_213,
sim_notes-and-queries_1853-11-23_12_308,1853-11-23,Notes and Queries  1853-11-23: Vol 12 Iss 308,12,308,sim_notes-and-queries_1853-11-16_12_307,sim_notes-and-queries_1853-11-30_12_309,
sim_notes-and-queries_1853-11-26_8_213,1853-11-26,Notes and Queries  1853-11-26: Vol 8 Iss 213,8,213,sim_notes-and-queries_1853-11-19_8_212,sim_notes-and-queries_1853-12-03_8_214,
sim_notes-and-queries_1853-11-30_12_309,1853-11-30,Notes and Queries  1853-11-30: Vol 12 Iss 309,12,309,sim_notes-and-queries_1853-11-23_12_308,sim_notes-and-queries_1853-12-07_12_310,
sim_notes-and-queries_1853-12-03_8_214,1853-12-03,Notes and Queries  1853-12-03: Vol 8 Iss 214,8,214,sim_notes-and-queries_1853-11-26_8_213,sim_notes-and-queries_1853-12-10_8_215,
sim_notes-and-queries_1853-12-07_12_310,1853-12-07,Notes and Queries  1853-12-07: Vol 12 Iss 310,12,310,sim_notes-and-queries_1853-11-30_12_309,sim_notes-and-queries_1853-12-14_12_311,
sim_notes-and-queries_1853-12-10_8_215,1853-12-10,Notes and Queries  1853-12-10: Vol 8 Iss 215,8,215,sim_notes-and-queries_1853-12-03_8_214,sim_notes-and-queries_1853-12-17_8_216,
sim_notes-and-queries_1853-12-14_12_311,1853-12-14,Notes and Queries  1853-12-14: Vol 12 Iss 311,12,311,sim_notes-and-queries_1853-12-07_12_310,sim_notes-and-queries_1853-12-21_12_312,
sim_notes-and-queries_1853-12-17_8_216,1853-12-17,Notes and Queries  1853-12-17: Vol 8 Iss 216,8,216,sim_notes-and-queries_1853-12-10_8_215,sim_notes-and-queries_1853-12-24_8_217,
sim_notes-and-queries_1853-12-21_12_312,1853-12-21,Notes and Queries  1853-12-21: Vol 12 Iss 312,12,312,sim_notes-and-queries_1853-12-14_12_311,sim_notes-and-queries_1853-12-28_12_313,
sim_notes-and-queries_1853-12-24_8_217,1853-12-24,Notes and Queries  1853-12-24: Vol 8 Iss 217,8,217,sim_notes-and-queries_1853-12-17_8_216,sim_notes-and-queries_1853-12-31_8_218,
sim_notes-and-queries_1853-12-28_12_313,1853-12-28,Notes and Queries  1853-12-28: Vol 12 Iss 313,12,313,sim_notes-and-queries_1853-12-21_12_312,sim_notes-and-queries_1862_1_index,
sim_notes-and-queries_1853-12-31_8_218,1853-12-31,Notes and Queries  1853-12-31: Vol 8 Iss 218,8,218,sim_notes-and-queries_1853-12-24_8_217,sim_notes-and-queries_1854_9_index,
sim_notes-and-queries_1853_7_index,1853,Notes and Queries  1853: Vol 7 Index,7,Index,sim_notes-and-queries_1852-12-25_6_165,sim_notes-and-queries_1853-01-01_7_166,
sim_notes-and-queries_1853_8_index,1853,Notes and Queries  1853: Vol 8 Index,8,Index,sim_notes-and-queries_1853-06-25_7_191,sim_notes-and-queries_1853-07-02_8_192,
